order_id,customer_id,store_id,order_date,payment_method,status
2565,2021,12,2023-11-18,Cash,Cancelled
2566,483,2,2023-10-22,M-Pesa,Completed
2567,1223,6,2025-02-14,M-Pesa,Completed
2568,1764,1,2025-11-13,M-Pesa,Completed
2569,704,7,2024-12-17,M-Pesa,Completed
2570,1458,9,2024-09-22,Cash,Cancelled
2571,1531,8,2026-05-03,M-Pesa,Completed
2572,1782,12,2018-06-08,Card,Completed
2573,1489,7,2024-07-23,M-Pesa,Completed
2574,42,3,2022-10-12,M-Pesa,Cancelled
2575,680,3,2024-05-30,Cash,Completed
2576,1226,6,2025-11-09,Cash,Cancelled
2577,2221,1,2026-03-21,M-Pesa,Completed
2578,643,10,2024-04-15,Card,Completed
2579,27,4,2025-06-09,Cash,Completed
2580,631,6,2025-11-30,Card,Refunded
2581,244,6,2025-05-22,M-Pesa,Cancelled
2582,1383,12,2023-07-30,Card,Completed
2583,137,12,2025-11-05,Cash,Completed
2584,1167,10,2023-01-25,Cash,Cancelled
2585,1006,4,2025-09-26,Cash,Completed
2586,1615,5,2023-06-24,Cash,Cancelled
2587,2202,7,2025-05-13,M-Pesa,Completed
2588,2206,10,2024-01-15,Cash,Completed
2589,1104,3,2025-10-20,Card,Completed
2590,236,3,2022-07-22,M-Pesa,Completed
2591,549,10,2023-03-13,M-Pesa,Completed
2592,2034,3,2022-11-19,M-Pesa,Completed
2593,1266,2,2024-11-19,M-Pesa,Completed
2594,61,5,2023-11-29,M-Pesa,Completed
2595,1099,10,2024-06-26,M-Pesa,Cancelled
2596,1401,4,2024-07-07,M-Pesa,Completed
2597,1621,10,2022-07-16,M-Pesa,Completed
2598,1973,12,2022-06-23,Card,Completed
2599,1735,12,2023-09-22,Card,Completed
2600,2084,6,2025-09-27,M-Pesa,Completed
2601,582,7,2023-03-21,M-Pesa,Cancelled
2602,937,7,2025-03-28,M-Pesa,Completed
2603,2184,10,2025-09-22,Card,Completed
2604,783,3,2022-11-30,Cash,Refunded
2605,944,2,2026-04-04,Card,Completed
2606,1110,1,2024-08-27,Cash,Refunded
2607,431,3,2025-06-01,Card,Completed
2608,2120,11,2026-01-18,M-Pesa,Completed
2609,573,10,2024-04-12,Card,Completed
2610,1534,10,2022-12-04,Card,Completed
2611,2056,3,2024-02-11,M-Pesa,Completed
2612,1317,12,2024-12-05,M-Pesa,Completed
2613,31,10,2023-08-13,Card,Cancelled
2614,1768,8,2024-04-20,M-Pesa,Refunded
2615,813,7,2025-04-16,Cash,Completed
2616,1762,3,2022-12-18,Card,Completed
2617,235,6,2023-04-11,Cash,Completed
2618,1188,8,2024-02-19,M-Pesa,Completed
2619,1367,1,2022-01-23,M-Pesa,Completed
2620,787,12,2023-02-17,M-Pesa,Completed
2621,1958,6,2023-01-17,Cash,Completed
2622,2081,3,2022-01-14,Card,Completed
2623,690,8,2022-01-21,Card,Completed
2624,1307,4,2026-02-07,Card,Completed
2625,652,10,2026-03-26,Cash,Completed
2626,2185,6,2020-03-01,Cash,Completed
2627,1662,12,2024-04-21,Cash,Completed
2628,1685,8,2024-11-11,Cash,Cancelled
2629,53,5,2023-11-19,M-Pesa,Completed
2630,1121,3,2022-02-08,M-Pesa,Completed
2631,47,10,2024-06-13,M-Pesa,Cancelled
2632,1616,12,2023-10-12,Cash,Refunded
2633,1679,8,2023-07-27,M-Pesa,Completed
2634,1404,5,2025-07-16,M-Pesa,Cancelled
2635,759,6,2026-05-11,M-Pesa,Completed
2636,77,5,2026-02-25,Cash,Cancelled
2637,346,2,2022-04-22,M-Pesa,Completed
2638,823,4,2025-10-22,M-Pesa,Cancelled
2639,1221,3,2025-11-16,M-Pesa,Completed
2640,911,2,2023-01-17,M-Pesa,Completed
2641,88,12,2022-05-20,M-Pesa,Completed
2642,153,8,2022-02-27,Card,Completed
2643,1713,5,2024-12-06,M-Pesa,Completed
2644,1602,7,2024-01-09,Card,Completed
2645,1450,12,2022-08-08,M-Pesa,Completed
2646,1897,10,2023-03-17,Cash,Completed
2647,1822,5,2023-04-04,M-Pesa,Refunded
2648,456,3,2022-02-02,Cash,Completed
2649,1061,7,2025-03-06,Card,Refunded
2650,1228,2,2024-03-22,Cash,Completed
2651,1430,12,2024-08-28,Card,Completed
2652,806,2,2025-03-01,M-Pesa,Completed
2653,1591,8,2022-06-13,M-Pesa,Completed
2654,130,8,2022-12-19,M-Pesa,Refunded
2655,1198,4,2023-03-21,Cash,Cancelled
2656,1756,1,2026-06-26,M-Pesa,Completed
2657,410,6,2023-01-30,M-Pesa,Cancelled
2658,355,8,2024-06-22,M-Pesa,Cancelled
2659,707,10,2022-05-04,Card,Refunded
2660,691,3,2024-10-16,Card,Cancelled
2661,1093,4,2025-03-18,Card,Completed
2662,1101,8,2023-05-23,Card,Completed
2663,2053,6,2026-04-16,M-Pesa,Cancelled
2664,45,5,2026-02-24,Cash,Completed
2665,1515,5,2022-08-25,Cash,Completed
2666,170,3,2023-03-31,Card,Refunded
2667,2113,8,2026-04-12,M-Pesa,Refunded
2668,50,12,2022-02-16,M-Pesa,Cancelled
2669,1382,6,2025-04-13,Card,Completed
2670,715,12,2024-07-04,M-Pesa,Completed
2671,1316,12,2022-09-05,M-Pesa,Cancelled
2672,134,1,2023-10-02,M-Pesa,Completed
2673,1073,8,2023-02-24,M-Pesa,Completed
2674,1682,5,2026-03-12,M-Pesa,Completed
2675,2141,4,2023-10-30,Card,Completed
2676,1623,4,2022-10-28,M-Pesa,Completed
2677,1440,9,2023-09-05,M-Pesa,Completed
2678,539,7,2026-06-16,M-Pesa,Completed
2679,276,7,2025-10-13,Card,Refunded
2680,357,5,2025-07-26,M-Pesa,Completed
2681,138,9,2022-11-01,M-Pesa,Completed
2682,684,8,2022-01-23,M-Pesa,Completed
2683,1262,1,2025-09-27,Card,Completed
2684,1578,12,2025-02-12,M-Pesa,Completed
2685,1755,4,2025-01-10,M-Pesa,Completed
2686,1016,1,2022-10-10,M-Pesa,Completed
2687,1007,7,2022-06-13,Cash,Completed
2688,1803,7,2024-05-25,Cash,Completed
2689,493,7,2024-10-17,M-Pesa,Completed
2690,1723,3,2022-02-28,M-Pesa,Completed
2691,333,10,2023-05-17,M-Pesa,Completed
2692,2077,9,2024-05-12,M-Pesa,Completed
2693,1350,4,2022-06-12,M-Pesa,Completed
2694,841,7,2023-09-19,M-Pesa,Completed
2695,693,4,2022-03-24,M-Pesa,Refunded
2696,2064,10,2022-01-20,M-Pesa,Completed
2697,1290,1,2024-06-15,Card,Completed
2698,566,11,2024-01-07,Cash,Completed
2699,1075,12,2024-12-07,M-Pesa,Completed
2700,2233,12,2022-04-03,M-Pesa,Refunded
2701,1668,12,2026-03-07,M-Pesa,Completed
2702,286,3,2025-07-02,M-Pesa,Completed
2703,61,10,2022-02-22,M-Pesa,Completed
2704,2085,10,2023-07-05,M-Pesa,Completed
2705,2198,11,2025-07-24,Cash,Completed
2706,1715,2,2023-10-04,Card,Completed
2707,1875,4,2025-08-10,M-Pesa,Cancelled
2708,1262,7,2025-03-29,M-Pesa,Completed
2709,1196,3,2022-04-25,Cash,Completed
2710,2194,4,2023-08-15,Cash,Completed
2711,1339,11,2023-11-03,Card,Refunded
2712,79,11,2024-06-11,M-Pesa,Completed
2713,1715,6,2022-02-21,M-Pesa,Completed
2714,261,7,2023-07-11,M-Pesa,Completed
2715,9,9,2024-02-20,Card,Completed
2716,1113,10,2023-05-29,Cash,Cancelled
2717,1139,9,2022-04-09,Cash,Completed
2718,309,12,2024-03-23,M-Pesa,Refunded
2719,1932,9,2022-08-13,M-Pesa,Completed
2720,1111,7,2026-04-17,Cash,Refunded
2721,2162,2,2024-07-13,M-Pesa,Completed
2722,1035,2,2022-01-21,M-Pesa,Refunded
2723,2094,11,2025-08-03,M-Pesa,Completed
2724,1839,1,2022-12-21,M-Pesa,Completed
2725,640,8,2024-01-28,M-Pesa,Refunded
2726,197,5,2022-11-07,Cash,Completed
2727,129,9,2025-07-01,M-Pesa,Refunded
2728,1648,2,2024-12-09,Cash,Cancelled
2729,1699,3,2022-10-09,M-Pesa,Completed
2730,1213,11,2022-06-03,Card,Cancelled
2731,124,6,2022-12-02,M-Pesa,Completed
2732,1389,3,2025-08-27,M-Pesa,Completed
2733,1129,11,2024-07-18,M-Pesa,Completed
2734,1733,7,2025-05-04,M-Pesa,Refunded
2735,1577,2,2024-02-15,M-Pesa,Completed
2736,543,8,2022-05-05,M-Pesa,Cancelled
2737,69,1,2023-10-02,Cash,Cancelled
2738,718,2,2022-08-22,M-Pesa,Completed
2739,1084,11,2022-07-16,Card,Completed
2740,1563,4,2025-08-12,Cash,Refunded
2741,2138,5,2023-02-21,M-Pesa,Completed
2742,1210,2,2025-11-28,Cash,Completed
2743,1532,3,2025-03-11,Cash,Completed
2744,369,10,2023-04-04,Cash,Completed
2745,37,8,2023-10-31,Cash,Cancelled
2746,1660,5,2022-07-03,M-Pesa,Completed
2747,1839,10,2024-03-24,M-Pesa,Completed
2748,1304,5,2024-07-23,Cash,Refunded
2749,1454,5,2024-06-16,Cash,Refunded
2750,325,7,2026-06-18,M-Pesa,Completed
2751,1141,6,2022-04-23,M-Pesa,Completed
2752,1115,7,2025-09-30,M-Pesa,Cancelled
2753,1851,3,2024-01-17,M-Pesa,Completed
2754,1639,9,2023-05-18,M-Pesa,Completed
2755,946,4,2023-10-30,M-Pesa,Completed
2756,1899,7,2026-06-02,M-Pesa,Cancelled
2757,302,9,2022-08-26,Cash,Completed
2758,1985,10,2023-01-06,Cash,Completed
2759,1051,12,2023-05-10,Cash,Cancelled
2760,680,9,2025-11-07,M-Pesa,Cancelled
2761,1573,10,2026-03-08,M-Pesa,Completed
2762,1672,2,2022-08-05,Cash,Completed
2763,633,6,2023-08-15,M-Pesa,Refunded
2764,1016,10,2022-06-02,Cash,Completed
2765,1638,9,2023-10-14,M-Pesa,Cancelled
2766,1848,8,2022-08-25,M-Pesa,Completed
2767,1777,6,2022-10-25,M-Pesa,Completed
2768,2152,2,2026-02-04,Cash,Completed
2769,1031,9,2023-03-19,M-Pesa,Completed
2770,2163,2,2022-05-16,Cash,Cancelled
2771,517,2,2026-04-16,M-Pesa,Completed
2772,1187,1,2019-12-23,Card,Completed
2773,1911,11,2024-12-26,M-Pesa,Completed
2774,276,10,2022-01-28,Card,Refunded
2775,139,11,2023-03-22,Card,Refunded
2776,1231,10,2025-05-02,M-Pesa,Completed
2777,2031,4,2024-01-03,Card,Completed
2778,1926,11,2025-10-14,Cash,Completed
2779,1781,10,2025-12-20,Card,Refunded
2780,555,7,2023-09-09,Card,Completed
2781,620,6,2022-02-07,M-Pesa,Cancelled
2782,951,3,2025-01-11,M-Pesa,Cancelled
2783,1754,8,2023-11-22,M-Pesa,Completed
2784,1642,10,2024-10-23,Cash,Cancelled
2785,140,9,2023-06-03,Card,Completed
2786,18,9,2023-01-04,M-Pesa,Completed
2787,12,11,2022-08-03,M-Pesa,Cancelled
2788,2156,7,2023-11-03,M-Pesa,Cancelled
2789,627,6,2024-12-05,Card,Completed
2790,1259,5,2024-09-15,M-Pesa,Completed
2791,1303,2,2023-05-08,Cash,Completed
2792,1294,11,2024-07-03,M-Pesa,Completed
2793,2008,1,2026-05-12,M-Pesa,Completed
2794,2033,11,2025-01-16,Card,Completed
2795,735,4,2023-03-20,M-Pesa,Completed
2796,291,12,2023-07-21,M-Pesa,Completed
2797,861,9,2025-02-09,M-Pesa,Completed
2798,754,4,2024-08-16,Card,Completed
2799,1174,5,2023-07-30,M-Pesa,Cancelled
2800,2021,1,2023-09-20,M-Pesa,Completed
2801,2190,8,2022-08-04,M-Pesa,Completed
2802,270,4,2022-06-24,M-Pesa,Refunded
2803,313,8,2024-12-31,M-Pesa,Completed
2804,1464,8,2023-06-09,M-Pesa,Completed
2805,682,12,2026-03-07,M-Pesa,Cancelled
2806,1441,6,2024-08-12,M-Pesa,Completed
2807,301,5,2025-10-13,M-Pesa,Completed
2808,2231,9,2018-03-04,M-Pesa,Refunded
2809,1315,12,2023-12-07,M-Pesa,Completed
2810,1608,5,2025-12-16,Card,Completed
2811,1632,10,2026-06-19,M-Pesa,Refunded
2812,12,8,2025-02-27,M-Pesa,Completed
2813,52,1,2025-04-17,Card,Completed
2814,1132,5,2025-08-09,M-Pesa,Completed
2815,2237,10,2025-12-23,Cash,Completed
2816,99,2,2023-02-23,Cash,Cancelled
2817,657,7,2024-07-01,M-Pesa,Completed
2818,2229,9,2025-07-22,M-Pesa,Completed
2819,87,11,2026-01-30,M-Pesa,Cancelled
2820,1605,9,2024-04-22,Card,Completed
2821,371,10,2023-11-23,M-Pesa,Completed
2822,847,12,2022-12-17,Cash,Refunded
2823,1711,4,2023-09-15,Cash,Completed
2824,1919,1,2022-04-07,Card,Completed
2825,2078,1,2022-01-16,M-Pesa,Completed
2826,1979,8,2024-05-12,M-Pesa,Cancelled
2827,482,3,2023-05-27,M-Pesa,Refunded
2828,1156,10,2023-03-01,Cash,Completed
2829,595,2,2024-04-18,M-Pesa,Completed
2830,2201,2,2023-01-14,Card,Cancelled
2831,1405,6,2025-09-09,Cash,Completed
2832,489,4,2024-07-03,M-Pesa,Cancelled
2833,1210,11,2022-05-26,M-Pesa,Refunded
2834,602,11,2024-07-15,M-Pesa,Completed
2835,1927,4,2024-07-27,M-Pesa,Completed
2836,1489,8,2024-03-16,Card,Completed
2837,233,8,2024-10-13,M-Pesa,Refunded
2838,806,11,2024-07-19,M-Pesa,Completed
2839,301,2,2022-05-21,M-Pesa,Cancelled
2840,1116,6,2023-05-09,M-Pesa,Completed
2841,542,7,2022-03-24,M-Pesa,Completed
2842,1540,4,2024-07-26,M-Pesa,Completed
2843,565,4,2025-04-06,M-Pesa,Completed
2844,68,12,2024-05-18,Cash,Completed
2845,1837,8,2025-09-13,M-Pesa,Completed
2846,199,7,2026-01-06,Card,Completed
2847,1623,7,2026-05-19,M-Pesa,Completed
2848,1520,7,2023-10-07,M-Pesa,Completed
2849,360,12,2026-04-28,M-Pesa,Completed
2850,495,1,2024-10-23,M-Pesa,Completed
2851,485,10,2025-09-29,Cash,Completed
2852,119,12,2025-07-12,Cash,Completed
2853,1075,3,2026-05-27,Card,Completed
2854,1885,12,2023-04-03,Card,Cancelled
2855,1502,8,2023-03-18,Cash,Completed
2856,765,10,2023-12-19,M-Pesa,Completed
2857,2185,1,2024-01-07,M-Pesa,Completed
2858,1899,3,2026-04-09,Card,Completed
2859,1056,5,2024-04-07,Card,Refunded
2860,180,10,2022-07-12,Card,Completed
2861,1154,12,2024-07-31,Card,Completed
2862,510,4,2024-05-16,M-Pesa,Completed
2863,1595,11,2023-06-07,Card,Refunded
2864,1161,6,2023-12-10,Card,Completed
2865,643,7,2022-08-31,Cash,Cancelled
2866,506,11,2025-11-05,M-Pesa,Cancelled
2867,1669,8,2022-10-03,M-Pesa,Completed
2868,1673,4,2026-06-26,M-Pesa,Completed
2869,1733,3,2022-11-24,M-Pesa,Completed
2870,632,1,2025-04-07,M-Pesa,Completed
2871,1448,1,2025-01-31,M-Pesa,Completed
2872,291,9,2025-05-03,Card,Completed
2873,944,11,2016-09-20,M-Pesa,Completed
2874,1295,8,2023-08-13,M-Pesa,Completed
2875,254,6,2023-06-24,Card,Completed
2876,308,3,2025-12-12,Cash,Completed
2877,1812,10,2025-06-03,M-Pesa,Completed
2878,1083,1,2022-01-04,Card,Completed
2879,1311,2,2022-02-03,M-Pesa,Cancelled
2880,1886,1,2024-06-19,M-Pesa,Cancelled
2881,2150,12,2023-09-11,M-Pesa,Cancelled
2882,1231,7,2025-07-25,M-Pesa,Cancelled
2883,1591,4,2025-05-05,M-Pesa,Cancelled
2884,1321,4,2026-06-20,M-Pesa,Completed
2885,1885,5,2024-01-15,M-Pesa,Cancelled
2886,1920,1,2024-09-01,M-Pesa,Completed
2887,1959,4,2024-10-01,M-Pesa,Refunded
2888,1001,2,2022-01-06,M-Pesa,Refunded
2889,672,2,2024-05-05,M-Pesa,Cancelled
2890,991,6,2025-06-14,Cash,Completed
2891,1963,3,2024-07-21,Cash,Refunded
2892,1659,3,2022-05-28,Card,Completed
2893,547,1,2023-02-18,Card,Completed
2894,1885,3,2023-10-29,M-Pesa,Cancelled
2895,1058,10,2022-01-05,Cash,Completed
2896,654,8,2024-08-09,Cash,Refunded
2897,577,9,2025-11-05,M-Pesa,Completed
2898,89,4,2022-06-01,M-Pesa,Completed
2899,1,5,2024-07-20,M-Pesa,Completed
2900,718,10,2025-05-01,M-Pesa,Completed
2901,1217,5,2022-09-07,M-Pesa,Refunded
2902,2152,2,2023-01-21,Cash,Cancelled
2903,1980,1,2025-01-29,Card,Completed
2904,1101,2,2022-11-27,Card,Completed
2905,1813,7,2024-01-20,Card,Completed
2906,285,10,2025-09-26,Cash,Cancelled
2907,16,4,2025-01-09,M-Pesa,Completed
2908,634,4,2026-03-31,Cash,Completed
2909,617,11,2024-08-05,Cash,Completed
2910,895,8,2024-01-25,Cash,Completed
2911,2074,7,2025-03-21,M-Pesa,Completed
2912,1959,7,2022-03-15,M-Pesa,Completed
2913,1481,1,2022-01-15,M-Pesa,Completed
2914,1373,7,2025-07-28,M-Pesa,Completed
2915,1247,3,2023-07-07,Cash,Refunded
2916,154,5,2024-06-10,M-Pesa,Refunded
2917,542,5,2025-10-14,M-Pesa,Completed
2918,1780,1,2022-05-15,M-Pesa,Completed
2919,1858,9,2025-11-03,M-Pesa,Completed
2920,10,6,2026-02-01,M-Pesa,Completed
2921,1004,1,2023-11-29,M-Pesa,Completed
2922,1462,9,2026-06-29,M-Pesa,Completed
2923,1159,7,2023-09-30,M-Pesa,Completed
2924,1990,5,2022-03-08,M-Pesa,Completed
2925,892,2,2022-02-07,M-Pesa,Refunded
2926,2219,10,2024-09-06,Card,Cancelled
2927,2073,2,2025-10-12,M-Pesa,Completed
2928,1291,10,2024-08-25,Card,Completed
2929,851,5,2023-04-01,Cash,Completed
2930,523,7,2022-12-26,Cash,Refunded
2931,1054,4,2023-12-15,M-Pesa,Completed
2932,2186,3,2026-01-01,M-Pesa,Refunded
2933,1181,2,2025-04-01,M-Pesa,Completed
2934,17,4,2023-02-05,M-Pesa,Completed
2935,670,11,2024-01-02,Cash,Completed
2936,1246,10,2026-03-06,M-Pesa,Completed
2937,662,3,2024-05-08,Card,Completed
2938,2065,12,2022-05-20,M-Pesa,Completed
2939,2156,9,2022-06-01,Cash,Completed
2940,2237,4,2024-09-18,M-Pesa,Completed
2941,1189,6,2024-11-25,M-Pesa,Completed
2942,316,9,2025-02-13,Cash,Refunded
2943,1516,12,2023-06-26,M-Pesa,Completed
2944,2198,8,2022-08-21,Card,Completed
2945,1330,1,2024-07-29,M-Pesa,Completed
2946,1104,11,2025-08-13,M-Pesa,Completed
2947,2219,4,2022-09-04,Cash,Completed
2948,1822,10,2022-01-30,Cash,Completed
2949,208,7,2024-11-09,M-Pesa,Completed
2950,1709,10,2025-08-13,M-Pesa,Completed
2951,406,7,2024-12-26,M-Pesa,Completed
2952,1842,6,2022-04-23,M-Pesa,Completed
2953,2142,5,2022-11-30,M-Pesa,Completed
2954,1469,6,2025-06-05,M-Pesa,Completed
2955,706,2,2023-04-01,Card,Completed
2956,29,7,2023-11-06,M-Pesa,Completed
2957,2135,9,2024-01-03,M-Pesa,Cancelled
2958,236,3,2023-09-08,Card,Completed
2959,1046,7,2024-08-01,Card,Completed
2960,1052,3,2024-09-07,Card,Completed
2961,1935,2,2023-04-11,Card,Completed
2962,827,3,2026-01-01,Cash,Cancelled
2963,1745,7,2023-03-25,M-Pesa,Cancelled
2964,1925,4,2023-10-26,M-Pesa,Refunded
2965,1005,2,2023-12-26,M-Pesa,Completed
2966,1222,1,2025-03-21,Card,Completed
2967,1685,4,2022-06-06,M-Pesa,Completed
2968,1364,1,2024-06-22,M-Pesa,Cancelled
2969,915,10,2023-03-15,M-Pesa,Cancelled
2970,871,5,2024-11-22,Card,Refunded
2971,1775,10,2022-01-27,M-Pesa,Cancelled
2972,1995,8,2022-08-17,Cash,Completed
2973,1101,6,2025-06-17,M-Pesa,Completed
2974,1108,6,2026-02-02,M-Pesa,Completed
2975,174,5,2025-02-04,M-Pesa,Completed
2976,1547,6,2022-09-07,M-Pesa,Completed
2977,59,9,2022-08-15,M-Pesa,Completed
2978,913,8,2023-01-01,M-Pesa,Completed
2979,1380,11,2024-01-04,M-Pesa,Refunded
2980,1771,9,2026-02-22,M-Pesa,Completed
2981,1108,12,2023-04-20,Cash,Refunded
2982,369,1,2022-01-02,Card,Cancelled
2983,574,10,2026-04-26,Card,Cancelled
2984,72,5,2023-10-04,M-Pesa,Completed
2985,932,5,2022-02-25,M-Pesa,Cancelled
2986,1884,12,2023-07-23,M-Pesa,Completed
2987,1486,9,2025-12-26,M-Pesa,Completed
2988,274,2,2024-03-26,M-Pesa,Completed
2989,2141,12,2025-02-04,Cash,Completed
2990,529,1,2026-01-24,M-Pesa,Completed
2991,1624,11,2024-02-07,M-Pesa,Completed
2992,652,2,2025-07-19,Cash,Refunded
2993,1759,4,2023-08-12,M-Pesa,Refunded
2994,1544,11,2026-05-13,M-Pesa,Completed
2995,1969,3,2023-11-07,Card,Cancelled
2996,1817,4,2022-09-20,Cash,Refunded
2997,745,1,2026-03-08,M-Pesa,Completed
2998,355,11,2023-07-20,Card,Completed
2999,370,9,2024-01-16,M-Pesa,Cancelled
3000,601,9,2022-01-14,M-Pesa,Completed
3001,1698,6,2022-05-24,M-Pesa,Cancelled
3002,1722,10,2024-10-14,Cash,Completed
3003,592,3,2026-06-17,Cash,Refunded
3004,2059,8,2024-07-07,M-Pesa,Completed
3005,934,3,2022-08-17,M-Pesa,Refunded
3006,1755,10,2025-02-24,Card,Completed
3007,1836,12,2022-06-25,M-Pesa,Refunded
3008,1909,9,2022-07-10,M-Pesa,Cancelled
3009,290,6,2023-11-19,M-Pesa,Completed
3010,830,8,2022-04-24,M-Pesa,Cancelled
3011,2231,2,2022-10-17,M-Pesa,Cancelled
3012,1854,11,2024-11-02,Cash,Completed
3013,266,9,2023-06-22,Card,Completed
3014,1240,10,2024-07-15,Card,Cancelled
3015,1600,10,2023-04-16,Cash,Completed
3016,1080,9,2025-11-22,M-Pesa,Cancelled
3017,2151,8,2023-10-15,M-Pesa,Completed
3018,1633,1,2025-12-20,M-Pesa,Completed
3019,446,4,2022-04-10,Cash,Completed
3020,115,11,2024-09-14,Card,Refunded
3021,2240,2,2022-12-26,M-Pesa,Completed
3022,2212,10,2023-03-11,M-Pesa,Refunded
3023,403,7,2023-11-02,M-Pesa,Completed
3024,2001,1,2022-03-30,M-Pesa,Completed
3025,151,7,2022-07-29,M-Pesa,Completed
3026,899,8,2023-02-02,M-Pesa,Completed
3027,1588,10,2022-08-24,M-Pesa,Cancelled
3028,2095,4,2022-05-23,M-Pesa,Refunded
3029,1861,5,2022-05-28,M-Pesa,Completed
3030,1724,12,2025-12-13,M-Pesa,Completed
3031,1695,8,2026-01-29,M-Pesa,Refunded
3032,783,4,2022-11-26,Card,Completed
3033,1995,12,2026-01-23,M-Pesa,Completed
3034,700,12,2024-07-20,Cash,Completed
3035,175,6,2026-06-13,Card,Completed
3036,1465,11,2024-10-26,Cash,Refunded
3037,912,2,2022-04-23,M-Pesa,Completed
3038,1079,12,2022-05-27,M-Pesa,Completed
3039,2202,6,2022-02-18,Cash,Completed
3040,1264,2,2026-01-24,M-Pesa,Completed
3041,420,11,2026-04-03,Cash,Completed
3042,202,11,2025-03-19,Cash,Completed
3043,467,9,2022-01-19,Card,Refunded
3044,2187,7,2025-04-21,M-Pesa,Completed
3045,1794,12,2023-12-16,M-Pesa,Cancelled
3046,583,8,2023-06-18,Cash,Refunded
3047,1094,5,2026-04-18,Card,Completed
3048,1688,9,2025-06-20,M-Pesa,Cancelled
3049,950,5,2025-04-13,M-Pesa,Refunded
3050,89,7,2026-05-17,M-Pesa,Completed
3051,1308,4,2023-03-01,M-Pesa,Completed
3052,854,8,2023-09-19,M-Pesa,Completed
3053,1500,10,2022-03-17,M-Pesa,Refunded
3054,604,3,2025-12-07,M-Pesa,Completed
3055,854,2,2024-12-11,M-Pesa,Completed
3056,1358,10,2026-01-06,M-Pesa,Completed
3057,671,12,2026-05-25,Cash,Completed
3058,1540,3,2023-11-19,Card,Completed
3059,1042,9,2022-12-25,M-Pesa,Completed
3060,1594,10,2024-11-06,M-Pesa,Completed
3061,1575,4,2023-09-21,M-Pesa,Refunded
3062,502,5,2026-05-05,Card,Refunded
3063,2232,11,2022-06-25,Card,Refunded
3064,1995,2,2022-05-25,Card,Refunded
3065,261,10,2023-01-24,M-Pesa,Completed
3066,662,6,2023-08-24,Cash,Completed
3067,1657,9,2025-03-26,M-Pesa,Cancelled
3068,1175,2,2025-08-03,M-Pesa,Completed
3069,1965,5,2026-06-02,M-Pesa,Refunded
3070,1046,1,2026-05-01,M-Pesa,Completed
3071,1843,12,2023-05-23,Card,Completed
3072,514,12,2025-10-19,M-Pesa,Completed
3073,989,5,2023-03-02,Cash,Completed
3074,1425,3,2023-07-28,M-Pesa,Cancelled
3075,1575,12,2026-04-27,Cash,Completed
3076,1703,9,2022-05-17,M-Pesa,Completed
3077,1547,8,2026-06-28,M-Pesa,Completed
3078,7,7,2024-05-27,Cash,Completed
3079,986,12,2022-09-25,Card,Completed
3080,525,1,2023-06-06,Cash,Refunded
3081,1101,12,2022-06-16,M-Pesa,Cancelled
3082,856,9,2025-01-19,M-Pesa,Completed
3083,1725,9,2025-09-17,M-Pesa,Completed
3084,385,10,2025-01-01,M-Pesa,Completed
3085,614,10,2022-10-28,Card,Completed
3086,1204,7,2024-01-14,M-Pesa,Cancelled
3087,1436,3,2022-01-07,M-Pesa,Completed
3088,1477,5,2023-10-06,M-Pesa,Completed
3089,1544,3,2023-11-18,M-Pesa,Completed
3090,2006,9,2025-08-20,Cash,Completed
3091,1462,4,2026-03-15,M-Pesa,Cancelled
3092,647,11,2026-03-10,Cash,Completed
3093,1077,11,2025-07-09,M-Pesa,Completed
3094,887,10,2026-04-13,M-Pesa,Completed
3095,1371,1,2025-11-05,Card,Completed
3096,854,12,2023-03-30,Card,Completed
3097,1636,11,2022-05-06,M-Pesa,Completed
3098,2196,3,2026-03-01,Cash,Cancelled
3099,988,1,2025-12-13,Cash,Completed
3100,1131,5,2025-12-21,M-Pesa,Refunded
3101,1532,12,2023-11-02,M-Pesa,Completed
3102,610,10,2024-06-14,Card,Completed
3103,1876,2,2024-04-17,M-Pesa,Cancelled
3104,1298,8,2025-10-17,Cash,Completed
3105,34,3,2025-07-20,Card,Completed
3106,999,10,2023-04-27,M-Pesa,Completed
3107,389,11,2024-02-06,M-Pesa,Completed
3108,1532,1,2022-05-13,M-Pesa,Completed
3109,2196,1,2022-09-19,M-Pesa,Completed
3110,346,2,2022-04-09,Card,Completed
3111,1775,2,2022-12-07,M-Pesa,Cancelled
3112,426,7,2022-01-25,M-Pesa,Completed
3113,1869,9,2023-11-09,M-Pesa,Completed
3114,2149,10,2026-03-11,Card,Completed
3115,1861,5,2025-08-16,M-Pesa,Completed
3116,10,11,2023-05-13,Cash,Completed
3117,1002,10,2024-07-17,M-Pesa,Completed
3118,804,5,2026-06-19,M-Pesa,Completed
3119,800,1,2026-05-17,M-Pesa,Completed
3120,1374,9,2022-07-26,Card,Refunded
3121,566,1,2023-05-29,Cash,Completed
3122,1185,12,2023-03-23,Cash,Completed
3123,151,7,2022-12-10,M-Pesa,Completed
3124,581,2,2022-03-30,M-Pesa,Completed
3125,1024,7,2025-04-06,Cash,Refunded
3126,556,9,2025-12-12,Cash,Completed
3127,1309,1,2025-05-22,Cash,Cancelled
3128,722,3,2024-06-17,M-Pesa,Completed
3129,113,7,2026-04-04,M-Pesa,Refunded
3130,190,12,2022-09-05,M-Pesa,Completed
